,formula,Eform
1039,Bi2Te2S,-0.33192813256250103
1041,Bi2Te2Se,-0.346632669812504
1043,Bi2Te3,-0.274401004000003
1045,Bi2Te4Cl7,-0.7120836280182541
1047,Bi2Te4Pb,-0.338825842857147
1048,Bi2Te5Pb2,-0.320267936666671
1049,Bi2Te7Cl8,-0.6049124567647101
1051,Bi2TeI,-0.439002041666667
1052,Bi2TeSe2,-0.38898353362500304
1054,Bi3(TeCl5)2,-0.897175858666669
1057,Bi34Ir3Br37,-0.723658807905406
1058,Bi3Se4,-0.339298623035712
1059,Bi3Se4Br,-0.725621205546875
1060,Bi3Te2S,-0.226288277968753
1061,Bi3Te5Pb,-0.25050914351852605
1062,Bi4(SeS)3,-0.40344969281250603
1063,Bi4(TeS)3,-0.340740989718739
1065,Bi4(TeSe)3,-0.366819922718752
1067,Bi4I3Br,-0.546308313125001
1068,Bi4IBr3,-0.6738546268750011
1069,Bi4Pb7Se13,-0.561818589492186
1070,Bi4PbS7,-0.663987993541667
1072,Bi4RuI2,-0.32209606642856503
1073,Bi4Se3,-0.303336318169645
1074,Bi4Te3,-0.194445580000003
1075,Bi4Te7Pb,-0.311298753333332
1076,Bi5(S2Cl)3,-0.55629623245533
1087,Bi6Br7,-0.782844882115385
1088,Bi6Cl7,-0.74810237631411
1089,Bi6PtBr10,-0.9431945100735301
1090,Bi6PtCl10,-1.1557575065441181
1091,Bi6Te10Pb,-0.29461635117646
1092,Bi7(S3Cl)3,-0.395958504358547
1094,Bi7RhBr8,-0.7883284354687511
1095,Bi8Pt5I3,-0.364278604687501
1096,Bi8SbAuBr9,-0.720775032763159
1097,Bi8Se7,-0.32793277778471003
1098,Bi8Se9,-0.38122222244485604
1099,Bi8Te7,-0.21159002577777603
1100,Bi8Te9,-0.23482502999999702
1101,Bi9AuBr9,-0.692469906447369
1103,Bi9Ir2I3,-0.24434982821428702
1106,BiAuBr6,-0.8604228800000001
1107,BiAuCl6,-0.731505600624998
1108,BiBr,-0.742962326250001
1109,BiBr3,-1.172513377500001
1113,BiCl3,-1.044261659374999
1144,BiI,-0.483924530000001
1150,BiI3,-0.7663869175000011
1152,BiI4,-0.56552601
1153,BiI5,-0.497697426249999
1154,BiIrS,-0.41905545583333303
1155,BiIrSe,-0.33974397302083503
1156,BiMo30(PbS10)4,-0.9194794394666661
1157,BiOsSe,-0.004123136909721
1115,BiPdSe,-0.40854343885416705
1116,BiPtSe,-0.40129416802083
1117,BiRhS,-0.561277465833333
1118,BiRhSe,-0.48071976885416706
1123,BiS2,-0.32704707937500105
1124,BiS3,0.20513123660156202
1125,BiSBr,-0.8865928066666711
1126,BiSCl,-0.7342089301041691
1127,BiSI,-0.695284811666667
1128,BiSb8Pb6AuS20,-0.586369676249998
1129,BiSbS3,-0.348625160437501
1130,BiSbSe3,-0.34425717318750304
1131,BiSbTe2,-0.33640128166666705
1132,BiSbTe3,-0.431696751999999
1137,BiSe,-0.35793819536458604
1140,BiSe2,-0.34059164354166604
1141,BiSeBr,-0.8835410691145841
1142,BiSeCl,-0.734089398854166
1158,BiSeI,-0.6996693257812511
1161,BiTe,-0.22833432583333502
1163,BiTe2Pb2AuS3,-0.590508887314814
1164,BiTe3,-0.133736236250001
1165,BiTeBr,-0.8220315505555551
1166,BiTeCl,-0.655658539166665
1167,BiTeI,-0.637094973888891
1168,BiTeIr,-0.307808057500011
1170,BiTePd,-0.35464625333333705
1171,BiTePt,-0.38061501083332805
1172,BiTeRh,-0.425780460000003
1183,Ca(Al3Te5)2,-0.507849409852948
1184,Ca(AlCl4)2,-1.971750738181818
1185,Ca(AlS2)2,-1.696253139642856
1186,Ca(AlSe2)2,-1.4032251023214282
1174,Ca(CoS2)2,-0.8209887408928561
1175,Ca(CoS2)4,-0.6746416198076961
1180,Ca(CrS2)2,-1.29483675642857
1182,Ca(CrS2)4,-1.158483009999998
1188,Ca(FeS2)2,-1.001386859999999
1191,Ca(FeS2)4,-0.878370849999999
1193,Ca(Ga3Te5)2,-0.585864777058823
1196,Ca(GaS2)2,-1.404563764821427
1197,Ca(GaSe2)2,-1.172936590357143
1198,Ca(InS2)2,-1.190360938214285
1199,Ca(InTe2)2,-0.8042356138254181
1200,Ca(MnS2)2,-1.280349655745072
1203,Ca(MnS2)4,-1.062181336187002
1205,Ca(Mo3S4)2,-1.012704434833333
1208,Ca(NiS2)2,-0.9063288585714281
1210,Ca(NiS2)4,-0.771058979230768
1212,Ca(ScS2)2,-2.252192421964285
1214,Ca(TiS2)2,-1.858307808095237
1219,Ca(TiS2)4,-1.79054689102564
1221,Ca(TiS2)8,-1.710701503066689
1222,Ca(VS2)2,-1.356480303571428
1225,Ca(VS2)4,-1.362824203076923
1226,Ca(YS2)2,-2.407047725892858
1227,Ca(YTe2)2,-1.7134942009523821
1229,Ca17(Y7S19)2,-2.169813985751823
1228,Ca2Cu(SCl)2,-1.545936804732144
1230,Ca2Sb2S5,-1.372295938055555
1232,Ca2Sn3S8,-1.190004422692307
1239,Ca2SnS4,-1.678317246785714
1256,Ca3(TiS2)4,-1.840411303555554
1257,Ca3(TiS2)8,-1.8142059932098742
1258,Ca3Pb3I14,-1.222109674499999
1260,Ca3PbSe4,-1.875811432421874
1261,Ca3SbI3,-1.628023624999999
1263,Ca3Sn2S7,-1.5231778014583321
1270,Ca3Sn4S11,-1.124169850138888
1272,Ca3Sn5S13,-1.019601450880951
1274,Ca3SnS5,-1.733499701388887
1279,Ca3ZnSe4,-1.687047022421874
1284,Ca4Sn3S10,-1.402325277205881
1285,Ca4Sn5S14,-1.105132370489129
1287,Ca4SnS6,-1.814302718636362
1280,Ca5(TiS2)8,-1.8400567722988501
1288,Ca5Sn3S11,-1.530751275657893
1289,Ca5Sn4S13,-1.064795662159089
1290,Ca6Sn5S16,-1.029706667222221
1291,Ca7(TiS2)8,-1.821998932150537
1292,Ca7Sn3S13,-1.587026506086955
1301,CaBr,-1.552205552499999
1303,CaBr2,-2.402401639999999
1293,CaCdS2,-1.5482983012499991
1298,CaCl2,-2.647301069166667
1305,CaCo2S5,-0.641863188632811
1306,CaCoCu3Se4,-0.52333569597222
1307,CaCoSe2,-0.888475692552086
1299,CaCrCu3Se4,-0.6918354121527771
1300,CaCu3NiSe4,-0.6079391121527771
1308,CaCuS2,-1.170909423906248
1309,CaFe2S5,-0.852683200937499
1310,CaGaCu3Se4,-0.594137893749998
1315,CaHfS3,-2.025165418687501
1311,CaI,-1.190402052499999
1312,CaI2,-1.89441126
1313,CaInBr3,-1.824617550333334
1314,CaInI3,-1.376304647333333
1316,CaMgS2,-2.003960714999999
1317,CaMn2S5,-0.9919649197535041
1318,CaMn2Te3,-0.9738161119827591
1333,CaMnS2,-1.758302847526938
1334,CaMnSe2,-1.600505605651939
1335,CaNi2S5,-0.9119595209374981
1336,CaNiTe,-0.5062206288888881
1319,CaPb3Se4,-1.147758531171874
1320,CaPbI4,-1.407428751666665
1328,CaPbI6,-1.070896201250001
1330,CaPbSe2,-1.517755111171873
1331,CaS,-2.436088926406249
1332,CaSb2S5,-0.747705203437499
1337,CaScCu3Se4,-1.020910454305555
1339,CaSe,-2.315957819531251
1340,CaSn2S5,-1.048363350624999
1350,CaSn3S7,-0.7747044538636351
1353,CaSn4S9,-0.8360240519642841
1354,CaSn5S11,-0.7614059026470581
1355,CaSn6S13,-0.7317328661249981
1379,CaSnS3,-1.320681702999998
1357,CaTe,-1.917514015000001
1359,CaTi2S5,-1.674109301145832
1360,CaTiS2,-1.790093604583332
1408,CaV2S5,-1.295695330312499
1409,CaVCu3Se4,-0.689457122824074
1410,CaYCu3Se4,-0.977876567083332
1411,CaZn3Se4,-1.148342482421874
1412,CaZnSe2,-1.401395123671875
1413,CaZrS3,-2.032196183999998
1414,Cd(AgI2)2,-0.6328093847619031
1415,Cd(CuSe)2,-0.5034926709375
1416,Cd(Ga3Te5)2,-0.425350299411748
1417,Cd(GaCl4)2,-1.257593673636364
1418,Cd(GaS2)2,-0.8257759216071421
1420,Cd(GaSe2)2,-0.8853534391964281
1421,Cd(GaTe2)2,-0.46911883428571505
1422,Cd(HgTe2)2,-0.08637943595238401
1423,Cd(In2I3)2,-0.6918262328787871
1424,Cd(InS2)2,-0.7876428866071431
1425,Cd(InSe2)2,-0.8343265846726181
1430,Cd(InTe2)2,-0.507855047142856
1431,Cd(Mo3S4)2,-0.7451223788333321
1432,Cd(Mo3Se4)2,-0.736107801916666
1433,Cd(W3Br7)2,-0.903951352738094
1434,Cd13(In13Se27)2,-0.7810949897838251
1435,Cd13I28,-0.7719902780487791
1436,Cd2Bi2(TeSe)3,-0.46627398470312403
1437,Cd2Cu10Sb4S13,-0.32793177289087305
1438,Cd2Fe3Cu10(SnSe4)5,-0.5270713547968741
1439,Cd2Ga2Se5,-0.8658309663020831
1441,Cd2GaAg(SeS)2,-0.7121552636067691
1442,Cd2GaAgS4,-0.8115381298958321
1444,Cd2GaAgSe4,-0.713357531067707
1445,Cd2GaCuS4,-0.6652364282812451
1446,Cd2GaCuSe4,-0.7558723708593741
1447,Cd2GaCuTe4,-0.43059527624999505
1448,Cd2In3Ag3Te8,-0.42035972187500104
1449,Cd2InAgS4,-0.642272887656249
1450,Cd2InAgTe4,-0.465460899999999
1451,Cd2InCuSe4,-0.720794460755207
1452,Cd2InCuTe4,-0.45266460500000205
1453,Cd2Mo15Se19,-0.7020741787369781
1454,Cd2S,-0.295316800937503
1455,Cd2Sb6S11,-0.25704983294408
1456,Cd2SeS,-0.8425974399609361
1457,Cd2TeS,-0.6169086282031271
1460,Cd2TeSe,-0.731891409752604
1461,Cd3(InSe3)2,-0.8176388133996201
1462,Cd3Fe2Cu10(SnSe4)5,-0.48674672354687404
1463,Cd3FeS4,-0.726582282499999
1464,Cd3FeSe4,-0.649099568671874
1465,Cd3Se,-0.14159297808593602
1466,Cd3Se4,-0.570004953124999
1468,Cd3Te,0.029016934999997003
1469,Cd4CoS5,-0.6063728729479201
1470,Cd4FeCu10(SnSe4)5,-0.574025191046875
1471,Cd4FeS5,-0.687437965249998
1472,Cd4HgSe5,-0.753485398921874
1473,Cd4Sb2I3,-0.49290522749999904
1474,Cd4Te3Se,-0.688501870292967
1476,Cd4Te5Pb,-0.48705362
1477,Cd4TeSe3,-0.7817992892122381
1479,Cd5(S2Cl)2,-0.8655152778409041
1480,Cd5Te4S,-0.56127455228125
1481,Cd5TeS4,-0.703847313124998
1483,Cd9(InSe2)20,-0.633092856769322
1484,CdAg2Sn3S8,-0.634293034880951
1485,CdAg2SnS4,-0.5332702472916651
1486,CdAg2SnSe4,-0.5252123934635411
1487,CdBiS2Br,-0.8601711219999991
1488,CdBiS2Cl,-0.739189207124999
1489,CdBiSe2Br,-0.841849463937499
1490,CdBiSe2I,-0.717463798937498
1493,CdBr2,-1.226469973333333
1495,CdCl2,-1.2745155149999992
1498,CdCl4,-0.508986129999998
1500,CdCoCu3Se4,-0.347259751041666
1501,CdCu2Sn3S8,-0.660444638214284
1502,CdCu2SnS4,-0.6550641731249991
1503,CdCu2SnSe4,-0.599961899296874
1504,CdCu2SnTe4,-0.27066530774999703
1505,CdCu3NiSe4,-0.37138562881944304
1506,CdFe3(SnS4)2,-0.5565980121428551
1507,CdFe4Cu10(SnSe4)5,-0.507909290046875
1509,CdFeCu4(SnSe4)2,-0.536847485546874
1511,CdFeS2,-0.572379081249998
1512,CdGa(AgS2)2,-0.604061903854165
1513,CdGa(AgSe2)2,-0.5810700394010411
1514,CdGa2(SeS)2,-0.922036687812499
1515,CdGa4HgTe8,-0.403361710535717
1516,CdGaCu3Se4,-0.391080810763888
1517,CdHg3Te4,-0.2797908128125
1518,CdHg4Se5,-0.509099660171877
1520,CdHg4Te5,-0.089350718999992
1521,CdHg6(Sb2I3)2,-0.408810344264708
1523,CdHgS4,-0.30133671041666604
1524,CdHgSBr,-0.47691922062500003
1525,CdHgSe2,-0.635903246796876
1527,CdHgTe2,-0.373004811875006
1557,CdI2,-0.827083558444443
1651,CdIBr,-1.007469911666665
1653,CdIn2(SeS)2,-0.819796971145831
1654,CdIn2SeS3,-0.842241462596724
1655,CdInAgTe3,-0.42329402999999804
1656,CdInBr3,-1.1015255183333341
1657,CdInCu3Se4,-0.33231454289351803
1659,CdInGaS4,-0.7228359908928591
1660,CdInS2,-0.539480680781249
1661,CdPb3Se4,-0.7658224724218731
1662,CdPbS2,-0.7454701112499981
1676,CdPd5Se,-0.35318023462053205
1682,CdS,-0.7766083889062491
1683,CdS2,-0.46697219187499905
1684,CdSb2Se3Br2,-0.795428425878906
1685,CdSb6(S2I)4,-0.6163695210526311
1686,CdSbS2Br,-0.805227481999999
1687,CdSbS2Cl,-0.679851513374998
1689,CdSe,-0.837606193671875
1691,CdSe2,-0.635285370729166
1664,CdSnTe2,-0.309640977500002
1673,CdTe,-0.5607400050000031
1675,CdTe2Pb,-0.41584308999999503
1703,Co(Mo3Se4)4,-0.547169979425289
1706,Co(MoS2)2,-0.6924832823214291
1709,Co(NiS2)2,-0.710747377857131
1712,Co(NiSe2)2,-0.351964773988072
1713,Co(PdSe)2,-0.252444538624999
1714,Co(RhS2)2,-0.7109633399999981
1715,Co(RhSe2)2,-0.39975213817459904
1716,Co(TePd)2,-0.24083794499999803
1717,Co(W3Cl7)2,-0.8293063841666841
1718,Co(WCl5)2,-0.9370420096153851
1719,Co17Se20,-0.274566292511259
1720,Co19Te34,-0.17299838613207402
1721,Co2(SnSe)3,-0.542088130253905
1692,Co2(SnTe)3,-0.421919233125001
1693,Co27Se32,-0.27730436474575904
1694,Co2CuS4,-0.5034428230357141
1695,Co2MoS4,-0.332321478869047
1696,Co2Ni2Te5,-0.17626526713542
1697,Co2NiS4,-0.745516640714294
1698,Co2NiSe4,-0.31173811946428603
1699,Co2RhS4,-0.701781113571428
1700,Co2S3,-0.48004295168749905
1702,Co2SbTe,-0.25592143916666604
1722,Co3(Ni3S4)2,-0.639684086470588
1723,Co3(SnS)2,-0.48341481071429104
1732,Co3Cl,0.5875845425
1733,Co3Cu(SnS4)2,-0.620369638571428
1735,Co3I,0.5686396312499991
1736,Co3Ni3S8,-0.6805360407142851
1737,Co3S,0.256451934765625
1738,Co3S4,-0.5121890544642861
1724,Co3Se,0.251843486640623
1726,Co3Se4,-0.349812147321427
1727,Co3Te,0.22563960875000003
1728,Co4Cu3(NiSe6)2,-0.592370703482142
1729,Co4CuNiS8,-0.716562197857142
1730,Co5CuS8,-0.503141700892854
1731,Co5NiS8,-0.730139155714285
1740,Co5Te6,-0.07194367636363701
1741,Co8RhS8,-0.732440719411764
1742,Co8RuS8,-0.7176172417647051
1743,Co9S8,-0.439116766029411
1744,Co9Se8,-0.199138281323528
1745,CoAg2Sn3S8,-0.606191387738086
1746,CoBiTe,-0.081863620555556
1747,CoBr,0.4389612425
1748,CoBr2,-0.6677658133333331
1750,CoCl2,-0.942769024999999
1754,CoCu2Sn3S8,-0.643069158214284
1755,CoCu2SnS4,-0.559492078124999
1757,CoCu2SnSe4,-0.468064676796874
1758,CoCu3HgSe4,-0.14309507282407202
1759,CoCuNiS4,-0.657063199285712
1760,CoCuS4,-0.30687424437500005
1761,CoHgS4,-0.08482791375000001
1762,CoI2,-0.24168568666667
1763,CoNi(SbS)2,-0.5453900674999991
1764,CoNi5S8,-0.658122071428571
1765,CoNiS4,-0.6177435816666651
1766,CoNiSe2,-0.24265454532291503
1767,CoNiSe4,-0.322414566041665
1768,CoNiTe2,-0.137721520703131
1770,CoNiTe4,-0.213990056666666
1772,CoRe2(MoS4)2,-0.9029748511538461
1773,CoRhS4,-0.701416429166665
1774,CoRuS4,-0.7666177608333331
1775,CoS,-0.37589248890624904
1780,CoS2,-0.454813428541667
1783,CoSI,-0.37090957083333304
1787,CoSbS,-0.37052628010416705
1788,CoSbSe,-0.24083655387003902
1789,CoSbTe,-0.398485805555556
1791,CoSe,-0.18550216203125
1793,CoSe2,-0.345678589375
1795,CoSeS,-0.37478207645833506
1796,CoTe,-0.048279489999998
1799,CoTe2,-0.18488016166666402
1800,CoTeMo,0.5574779430555591
1802,CoTeSe,-0.21279663635416501
1804,Cr(FeSe2)2,-0.560545777053571
1807,Cr(FeTe2)2,-0.26504784095238004
1809,Cr(GaS2)2,-0.891246550714284
1866,Cr(InS2)2,-0.8329974054761891
1867,Cr(Mo3Se4)2,-0.583158442583333
1868,Cr(MoS2)2,-0.95958100642857
1869,Cr(RhSe2)2,-0.6581184199107141
1870,Cr(Te2Rh)2,-0.550800796666666
1871,Cr10Co4CuSe20,-0.63881282705357
1872,Cr10Sb3Te7,-0.16470239883333102
1874,Cr11NiS16,-0.9336796671428561
1876,Cr12Fe3S20,-0.8939817408571411
1877,Cr12Ga2(CoS8)3,-0.921622668902438
1879,Cr19S30,-0.9737504082653051
1813,Cr2AgS4,-0.8334234516666661
1817,Cr2AgTe4,-0.44519081690476303
1818,Cr2CdS4,-0.983280842142856
1819,Cr2CdSe3S,-0.8581666820758911
1820,Cr2CdSe4,-0.8274603791964281
1821,Cr2CdSeS3,-0.9362300285491051
1822,Cr2CoS4,-0.8285461771428551
1823,Cr2CoSe3S,-0.72717187064732
1824,Cr2CoSe4,-0.683440301339285
1829,Cr2CoSeS3,-0.8091798521205351
1830,Cr2CoTe4,-0.38812653095238103
1831,Cr2Cu(SeS)2,-0.8288936328124991
1832,Cr2CuAgS4,-0.7168959827083321
1840,Cr2CuS4,-0.9210871042857111
1841,Cr2CuSe3Br,-0.7398249317187491
1842,Cr2CuSe4,-0.7528170849107121
1843,Cr2CuTe4,-0.45779294309523705
1844,Cr2FeS4,-0.8477451057142841
1846,Cr2FeSe3S,-0.688561183504463
1847,Cr2FeSe4,-0.6644594141964281
1848,Cr2FeSeS3,-0.8136459599776781
1850,Cr2FeTe4,-0.353581442380951
1851,Cr2GaS4,-0.951695957499999
1859,Cr2HgS4,-0.8526310274999991
1860,Cr2HgSe3S,-0.746494140290178
1861,Cr2HgSe4,-0.7220372402678571
1862,Cr2InS4,-0.816016950952379
1863,Cr2NiS4,-0.828262072857142
1864,Cr2NiSe4,-0.6979948156249981
1880,Cr2S2BrCl,-1.19218155
1882,Cr2S3,-0.9933775114999971
1885,Cr2S5,-0.566183518214285
1886,Cr2SbTe,-0.09197959416666601
1891,Cr2Se3,-0.8104281324062481
1892,Cr2SeS,-0.5957530424609371
1893,Cr2Te3,-0.46550123049999703
1894,Cr2TeSe,-0.363236399752603
1895,Cr3(TeSe)2,-0.5981943511458311
1896,Cr3CdTe4,-0.206753147083333
1897,Cr3Cu2NiSe8,-0.5009957184821421
1898,Cr3Cu2SbS8,-0.823171307142856
1899,Cr3GaS6,-0.995960614249995
1901,Cr3In(CoS4)2,-0.7666542919047611
1925,Cr3Rh3S8,-0.8195924557142851
1927,Cr3S4,-0.945570032857142
1928,Cr3Se,0.242078741914061
1929,Cr3Se4,-0.766725084196428
1930,Cr3SnS8,-0.7886199679166651
1931,Cr3Te4,-0.42850677095238104
1933,Cr3Te5,-0.22731475791666603
1934,Cr4(Ga2Se5)3,-0.7892611420062501
1935,Cr4(SeS)3,-0.8985780299531231
1936,Cr4CdAgSe8,-0.763073599315475
1937,Cr4CdCoS8,-0.8886423885714261
1938,Cr4CdFeS8,-0.9046383157142851
1939,Cr4CoCuS8,-0.9159975492857131
1940,Cr4CoNiS8,-0.8781771428571421
1941,Cr4Cu3Se8,-0.6701698865833331
1942,Cr4Cu3Te8,-0.40653323888888804
1943,Cr4CuNiSe8,-0.743853269196428
1944,Cr4FeCoS8,-0.831686255
1945,Cr4FeCu(SeS)4,-0.788362952098214
1946,Cr4FeCuS8,-0.8867687128571411
1947,Cr4FeCuSe8,-0.709078585624999
1948,Cr4FeNiS8,-0.641369867857141
1949,Cr4GaCuS8,-0.986059919821427
1950,Cr4GaCuSe8,-0.802006105446427
1951,Cr4GaS8,-0.9915397713461531
1952,Cr4In2(CuSe4)3,-0.6785089834027771
1953,Cr4InAgS8,-0.93617870845238
1954,Cr4InAgSe8,-0.7825749697916661
1955,Cr4InCuS8,-0.8639223797619041
1956,Cr4InCuSe8,-0.7855761346726151
1957,Cr4Te3S,-0.308350873437498
1958,Cr4Te3Se,-0.297116369042967
1959,Cr5(Bi3Se8)2,-0.6732411325000001
1960,Cr5(Te3Se)2,-0.476767268822114
1961,Cr5AgS8,-0.905970127976189
1962,Cr5InS8,-0.947547189047617
1963,Cr5InSe8,-0.7756888911011891
1964,Cr5NiS8,-0.917959574999999
1966,Cr5S6,-0.8685724436363611
1967,Cr5S8,-0.9787200392307681
1970,Cr5Se8,-0.8122932552884601
1971,Cr5Te6,-0.36574064954545205
1973,Cr5Te8,-0.47490478717948803
1974,Cr6Co2CuSe12,-0.6814118508630951
1975,Cr7Cd3(InS8)2,-0.91063736547619
1976,Cr7Se10,-0.0067487578492640005
1977,Cr7Se8,-0.655663398583333
1978,Cr7Te8,-0.34003606088888805
1979,Cr8Cd3CuS16,-0.9541627471428561
1981,Cr8Co3NiS16,-0.8527784010714271
1982,Cr8CoCu3Se16,-0.7313407316964281
1983,Cr8Cu3NiS16,-0.9142838549999981
1984,Cr8Fe2CuNiS16,-0.868268096785713
1903,Cr8Fe3CuS16,-0.845954579642857
1904,Cr8Fe3NiS16,-0.650645141071428
1905,Cr8FeCo2CuS16,-0.8551272707142841
1906,Cr8Ga3CuSe16,-0.796552851071428
1907,Cr9In7S24,-0.9214063346666651
1912,CrAgS2,-0.7275030629166651
1915,CrAgSe2,-0.596073166588541
1917,CrAgSn(SeS)2,-0.6980410130505941
1918,CrAgSnS4,-0.7587676995238091
1919,CrAgSnSe4,-0.660701050863094
1920,CrAgTe2,-0.346476566249998
1921,CrAuS2,-0.760279661249997
1923,CrBr2,-1.004886046666666
1924,CrBr3,-1.21740412
1985,CrCd3Te4,-0.289900192083331
1986,CrCdCu3Se4,-0.426930553263889
1987,CrCdInS4,-0.9016408230952361
1988,CrCdTe2,-0.335086943333332
1989,CrCl,-0.171411317916666
1990,CrCl2,-1.196911847222221
1994,CrCl3,-1.425545254374999
1996,CrCoBr3,-0.205808281
1997,CrCoCl3,-0.359812349499999
1998,CrCoTe,-0.050198278888888004
1999,CrCu3HgSe4,-0.35846515243055505
2000,CrCu3PbSe4,-0.38541920215277703
2001,CrCuRhSe4,-0.696057939196427
2004,CrCuS2,-0.768421636249998
2005,CrCuS4,-0.6450230708333321
2006,CrCuSe2,-0.603306463671874
2008,CrCuSnS4,-0.8034213842857121
2009,CrCuSnSe4,-0.676084879196427
2010,CrFeRhS4,-0.7727458249999991
2011,CrFeS2,-0.602747956249999
2012,CrFeS4,-0.5487344591666651
2013,CrFeTe,-0.010901138888887002
2014,CrGa3(CoSe4)2,-0.563547673660713
2015,CrGa3(FeSe4)2,-0.557826633660714
2016,CrGa3(NiS4)2,-0.7529373023214271
2017,CrGaFeSe4,-0.6365560995535711
2018,CrGaSe3,-0.8617633184062491
2019,CrGaTe,0.356367661944444
2021,CrI2,-0.5573124699999991
2023,CrI3,-0.723041855833334
2024,CrInBr3,-0.9732109118333331
2025,CrInCoS4,-0.7251369995238091
2026,CrInNiS4,-0.726676194523808
2044,CrS,-0.70254008625
2050,CrS2,-0.8691883449999991
2051,CrSBr,-1.113927550833332
2027,CrSbS3,-0.7856886109999991
2028,CrSbSe3,-0.6863518204062491
2029,CrSe,-0.5385121011718741
2031,CrSe2,-0.7685572382291661
2037,CrTe,-0.247226284583333
2039,CrTe2,-0.47679501111111106
2040,CrTe3,-0.45052173312499805
2041,CrTe4Au,-0.42683443611111205
2043,Cs(Bi2Te3)2,-0.5948350747413801
2052,Cs(CoS)2,-0.722538781124998
2053,Cs(CoSe)2,-0.5493137293839281
2054,Cs(CrS2)2,-1.118101121022166
2058,Cs(MoS)3,-0.958929841919645
2059,Cs(MoS)9,-0.7510928013322381
2060,Cs(MoSe)3,-0.926507818098059
2061,Cs(Nb2Cl5)3,-1.511450970340909
2062,Cs(Nb3S4)2,-1.387487593310347
2063,Cs(Nb3Te4)2,-0.719263653532567
2065,Cs(NbS2)2,-1.4863608413793101
2066,Cs(SbS2)2,-0.615817549464286
2067,Cs(SbSe2)2,-0.6016597880357121
2068,Cs(TeMo)3,-0.48672892137931106
2069,Cs(Ti3Se4)2,-1.467745599227023
2070,Cs(V3S4)2,-1.270964345310343
2071,Cs(WCl3)3,-1.389765341127319
2072,Cs(Zr3I7)2,-1.169134867602627
2073,Cs2AgAuBr6,-1.203201411097701
2074,Cs2AgAuCl6,-1.4474644520977011
2076,Cs2AgBiBr6,-1.456030710097701
2078,Cs2AgBiCl6,-1.510083130500001
2079,Cs2AgBiI6,-1.086875971097701
2080,Cs2AgBr3,-1.598892396412833
2081,Cs2AgCl3,-1.662833654583333
2082,Cs2AgI3,-1.320910873079503
2083,Cs2AgMoBr6,-1.330556895097701
2084,Cs2AgMoCl6,-1.454606304166665
2085,Cs2AgSbBr6,-1.4068146840977
2086,Cs2AgSbCl6,-1.651126571097701
2087,Cs2AgSbI6,-1.044632548097701
2088,Cs2AgSbS4,-0.897385242622125
2089,Cs2AlAgBr6,-1.552463265097701
2090,Cs2AlAgCl6,-1.7016005875000042
2091,Cs2AlAuBr6,-1.439757383931034
2092,Cs2AlAuCl6,-1.553849828750002
2093,Cs2AlAuI6,-1.0337027559310341
2094,Cs2AlCuCl6,-1.628220088374995
2095,Cs2AlHgBr6,-1.522564671181035
2096,Cs2AlHgCl6,-1.822616389181035
2097,Cs2AlInBr6,-1.632791347597701
2098,Cs2AlInCl6,-1.7911140397500032
2099,Cs2AlInI6,-1.182273860597701
2100,Cs2Au2Se3,-0.7905192645982141
2104,Cs2BaBr4,-2.251703622044335
2105,Cs2BaCl4,-2.516765029187193
2106,Cs2BeCl4,-2.170488689544335
2107,Cs2Bi4Se7,-0.750633159879809
2108,Cs2Bi8Se13,-0.613056675557073
2109,Cs2BiAuBr6,-1.3583528409310341
2110,Cs2BiAuCl6,-1.367402592749996
2111,Cs2BiAuI6,-1.018955944931034
2112,Cs2BrCl,-2.096901866077586
2113,Cs2CaBr4,-2.237610422758619
2114,Cs2CaCl4,-2.435854882857143
2115,Cs2CaSnCl6,-2.208531221431035
2116,Cs2Cd3Te4,-0.880730419999998
2117,Cs2CdBi2S5,-0.9900200831810341
2118,Cs2CdBr4,-1.7326655134729032
2120,Cs2CdI4,-1.3862717434729022
2160,Cs2CdSn3Se8,-0.926993415218596
2161,Cs2Co3S4,-0.732697816154767
2162,Cs2CoBr4,-1.5268290531157631
2163,Cs2CoCl4,-1.734418117857144
2164,Cs2CoI4,-1.0534139820443351
2165,Cs2CoS2,-0.906410127374999
2166,Cs2CoSe2,-0.866066649783729
2167,Cs2CrCl4,-1.872968705714285
2168,Cs2Cu2Sb2S5,-0.676598793784235
2169,Cs2Cu2Sb2Se5,-0.7595336491844631
2170,Cs2Cu5Se4,-0.5795965455681801
2171,Cs2CuAuCl6,-1.3910486319310351
2172,Cs2CuBiBr6,-1.410383978931034
2173,Cs2CuBiCl6,-1.458815747999986
2174,Cs2CuBiI6,-1.032067757931035
2175,Cs2CuBr3,-1.5435006682183912
2176,Cs2CuBr4,-1.482696955615763
2177,Cs2CuBrCl3,-1.623413836330049
2178,Cs2CuCl4,-1.581658369285715
2179,Cs2CuMoBr6,-1.268860470931034
2180,Cs2CuMoCl6,-1.3953499875000022
2181,Cs2CuMoI6,-0.8641907219310351
2182,Cs2CuSbBr6,-1.361279526931034
2183,Cs2CuSbCl6,-1.610273098931034
2184,Cs2CuSbI6,-0.9906243239310341
2121,Cs2GaAgBr6,-1.425489123847701
2122,Cs2GaAgCl6,-1.7040479408477012
2123,Cs2GaAgI6,-1.031025850847701
2124,Cs2GaAuBr6,-1.332175688681034
2125,Cs2GaAuCl6,-1.579664933681034
